autocorr_u,r_u_Bz,mean_curl_at_pil,mean_curl_off_pil,pil_pixel_count,u_mag_mean,u_mag_max,harpnum,t0,label,obs_coverage
0.9842171099264998,0.8557243883358693,0.0020489455200731754,0.000538103748112917,3277,0.010062078014016151,0.043743643909692764,6972,2017-04-01 19:00:00+00:00,flaring,1.0
0.9902856431656845,0.8345911896725664,0.0009937974391505122,0.0003261904639657587,3277,0.009525512345135212,0.03956937789916992,6974,2017-03-27 21:00:00+00:00,quiet,1.0
0.9849379163198964,0.6675039769957091,0.0011840047081932425,0.00041964647243730724,3277,0.009125138632953167,0.03691258653998375,6975,2017-03-29 04:00:00+00:00,quiet,1.0
0.9828963167860727,0.5860442196089938,0.0006891463999636471,0.00026983499992638826,3277,0.006319565232843161,0.02720068022608757,6976,2017-04-05 21:00:00+00:00,quiet,1.0
0.9905580209770308,0.9165067278075432,0.0013352263486012816,0.0003162210341542959,3277,0.011503499001264572,0.035773225128650665,6981,2017-04-02 10:00:00+00:00,quiet,1.0
0.9910998515114506,0.6387305779323408,0.0012680543586611748,0.00047383279888890684,3277,0.011176799423992634,0.04307304322719574,6982,2017-04-03 09:00:00+00:00,quiet,1.0
0.9755948581770143,0.016644094693901042,0.0008526577148586512,0.0003275152121204883,3277,0.007026276551187038,0.029466602951288223,6983,2017-04-10 22:00:00+00:00,quiet,1.0
0.9803005098260229,0.44513955331700583,0.0012683741515502334,0.0003814806404989213,3277,0.01083314884454012,0.03955855965614319,6986,2017-04-25 08:00:00+00:00,quiet,1.0
0.9814767006208792,0.15238872881705365,0.0007289797067642212,0.00028113191365264356,3277,0.009246652945876122,0.03248536214232445,6994,2017-04-23 00:00:00+00:00,quiet,1.0
0.9884908574091791,0.7594911981982877,0.0016361774178221822,0.0006057864520698786,3277,0.01022358052432537,0.04220305010676384,6999,2017-05-03 23:00:00+00:00,quiet,1.0
0.9883750494566876,0.47343898557108377,0.0013705295277759433,0.00047126307617872953,3277,0.010287147015333176,0.03800000250339508,7003,2017-05-06 12:00:00+00:00,quiet,1.0
0.9839756163450719,-0.12066258308983992,0.0008993795490823686,0.0002992325753439218,3277,0.00942602101713419,0.032030802220106125,7010,2017-05-15 02:00:00+00:00,quiet,1.0
0.9818402414431426,0.8958601010312867,0.0013739931164309382,0.00030858462559990585,3277,0.009135657921433449,0.04806344211101532,7013,2017-05-17 10:00:00+00:00,quiet,1.0
0.982938565549997,0.7924109391959775,0.0013871981063857675,0.0003608835395425558,3277,0.008039291016757488,0.03578575700521469,7015,2017-05-22 21:00:00+00:00,quiet,1.0
0.9833176450467974,0.6624524720070509,0.0011391992447897792,0.0002931819763034582,3277,0.009248923510313034,0.03863603621721268,7022,2017-05-23 06:00:00+00:00,quiet,1.0
0.981627093851845,0.8479117587605054,0.0016186363063752651,0.0005541970022022724,3277,0.006658284924924374,0.039118118584156036,7034,2017-06-02 14:00:00+00:00,quiet,1.0
0.9793090998710655,-0.24851903384352303,0.0007665204466320574,0.00023093679919838905,3277,0.008261429145932198,0.03238863870501518,7045,2017-06-14 17:00:00+00:00,quiet,1.0
0.9840010771492886,0.8637418069238674,0.0017204349860548973,0.0006080989260226488,3277,0.009870750829577446,0.04019812121987343,7050,2017-06-16 17:00:00+00:00,quiet,1.0
0.9755116193732231,0.30408256620193674,0.0016300362767651677,0.0005297484458424151,3277,0.009771354496479034,0.035022519528865814,7058,2017-06-27 15:00:00+00:00,quiet,1.0
0.9887364085917206,0.8330780703026779,0.0017707454971969128,0.0007418769528158009,3277,0.010250316001474857,0.049158114939928055,7075,2017-07-09 01:00:00+00:00,flaring,1.0
0.9844639083664815,0.7436146858435281,0.0012907672207802534,0.00037691625766456127,3277,0.009857269003987312,0.035826340317726135,7081,2017-07-15 21:00:00+00:00,quiet,1.0
0.9780937455710992,0.22440486023302003,0.0011358450865373015,0.00028756255051121116,3277,0.009696690365672112,0.03488892316818237,7090,2017-07-22 10:00:00+00:00,quiet,1.0
0.9760576785592388,0.7220235154253133,0.0017984741134569049,0.000465330173028633,3277,0.007588397711515427,0.03883214667439461,7100,2017-08-08 12:00:00+00:00,quiet,1.0
0.9815463371563928,0.8407240993052307,0.0017131729982793331,0.0006008666823618114,3277,0.0075117358937859535,0.038318321108818054,7107,2017-08-16 03:00:00+00:00,quiet,1.0
0.9762853537404466,0.675341740570177,0.0018112510442733765,0.0006594807491637766,3277,0.008692624047398567,0.040765028446912766,7110,2017-08-27 10:00:00+00:00,quiet,0.9183673469387755
0.9825696600247689,0.7965460874074478,0.0026114610955119133,0.0005847192951478064,3277,0.007861967198550701,0.04081188142299652,7115,2017-09-09 21:00:00+00:00,flaring,0.9387755102040817
0.9503729758975795,0.5483690804816989,0.0004590288153849542,0.0001771687821019441,3277,0.008043859153985977,0.0292523130774498,7117,2017-09-12 05:00:00+00:00,quiet,1.0
0.9903613047850712,0.8339898567189634,0.0015185674419626594,0.00038370475522242486,3277,0.007795454002916813,0.04210362210869789,7120,2017-09-01 23:00:00+00:00,quiet,0.9183673469387755
0.9803513100349521,0.17051059046719064,0.0008863486000336707,0.0002897657104767859,3277,0.008956534788012505,0.02487521432340145,7122,2017-09-13 03:00:00+00:00,quiet,1.0
0.9750451598771082,0.42368596189577584,0.0012078366708010435,0.00042350153671577573,3277,0.006888135336339474,0.030217213556170464,7123,2017-09-04 11:00:00+00:00,quiet,0.9183673469387755
0.9793936450803005,0.6768657131064227,0.001219230704009533,0.00033185892971232533,3277,0.009429369121789932,0.03277367725968361,7127,2017-09-13 13:00:00+00:00,quiet,1.0
0.9937201584531783,0.7881117879251321,0.0008975217351689935,0.00028631198802031577,3277,0.007548102177679539,0.044557567685842514,7131,2017-09-11 11:00:00+00:00,quiet,1.0
0.9788580694711606,0.7411406107575248,0.001463342341594398,0.00046561367344111204,3277,0.008131543174386024,0.03820749744772911,7144,2017-09-27 07:00:00+00:00,quiet,1.0
0.9829919290593283,0.5143930428608767,0.0011668222723528743,0.00045836452045477927,3277,0.007059081923216581,0.030692925676703453,7147,2017-09-26 00:00:00+00:00,quiet,1.0
0.9703435915871013,-0.4736255172122198,0.0007061351789161563,0.0002673245035111904,3277,0.007191509008407593,0.021020432934165,7148,2017-09-26 20:00:00+00:00,quiet,1.0
0.9886792658502934,0.8497117587385306,0.0012328563025221229,0.0003270758024882525,3277,0.009219377301633358,0.03685444965958595,7164,2017-10-17 13:00:00+00:00,quiet,1.0
0.9719354844252042,-0.6288217017962112,0.0006471362430602312,0.000228317643632181,3277,0.008771375752985477,0.019250119104981422,7169,2017-10-22 23:00:00+00:00,quiet,1.0
0.9841706033991716,0.45784242645045203,0.0007232640637084842,0.00025914417346939445,3277,0.00829844456166029,0.029059743508696556,7171,2017-10-24 12:00:00+00:00,quiet,1.0
0.9879694309991363,0.6708509166654045,0.001183641841635108,0.00036682633799500763,3277,0.00807458721101284,0.0413043387234211,7189,2017-11-15 10:00:00+00:00,quiet,1.0
0.9842931642358319,0.564665645407847,0.0014151303330436349,0.0004181441618129611,3277,0.011100169271230698,0.03562840074300766,7190,2017-11-18 08:00:00+00:00,quiet,1.0
0.9858883644311898,0.9083923234195862,0.0011386137921363115,0.00023993833747226745,3277,0.009594937786459923,0.040050383657217026,7192,2017-11-22 04:00:00+00:00,quiet,1.0
0.9912102005042909,0.7051519605686547,0.0011736417654901743,0.0003291909524705261,3277,0.010912859812378883,0.040888115763664246,7203,2017-12-12 01:00:00+00:00,quiet,1.0
0.9869729911720615,0.6560220371348532,0.0015374411595985293,0.000653041759505868,3277,0.010977528989315033,0.045760102570056915,7211,2017-12-25 13:00:00+00:00,quiet,1.0
